Objeto;Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;;1;7532,00;3,829708431025352;1,885618083164127;.\augmentedDataset\laplacian_img;0091.png
;;2;1421,50;6,410747983365109;1,964939688573319;.\augmentedDataset\laplacian_img;0091.png
;;0;7296,50;14,375905768565216;1,972026594366536;.\augmentedDataset\laplacian_img;0092.png
;;1;3811,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0092.png
;;2;1153,00;3,265986323710904;0,000000000000000;.\augmentedDataset\laplacian_img;0092.png
;;0;7420,00;4,155374705678736;1,905471133100374;.\augmentedDataset\laplacian_img;0093.png
;;1;3561,00;2,000000000000000;0,000000000000000;.\augmentedDataset\laplacian_img;0093.png
;;2;1259,00;18,884927291774876;3,889778727245210;.\augmentedDataset\laplacian_img;0093.png
;;0;7132,50;7,097764472921568;3,093922554118484;.\augmentedDataset\laplacian_img;0094.png
;;1;3794,50;3,829708431025352;1,885618083164127;.\augmentedDataset\laplacian_img;0094.png
;;2;1012,00;4,093338188813542;1,563516060678838;.\augmentedDataset\laplacian_img;0094.png
;;0;8205,50;9,380831519646859;1,984313483298443;.\augmentedDataset\laplacian_img;0095.png
;;1;4042,50;18,304172902550221;3,766930916706590;.\augmentedDataset\laplacian_img;0095.png
;;2;3143,00;7,278088823235483;2,707701110410260;.\augmentedDataset\laplacian_img;0095.png
;;0;8079,50;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0096.png
;;1;7654,00;9,248133444139309;2,631790536536080;.\augmentedDataset\laplacian_img;0096.png
;;2;4058,00;9,899749032441102;5,160585944965307;.\augmentedDataset\laplacian_img;0096.png
;;0;7954,00;6,040895836088439;1,872852769848542;.\augmentedDataset\laplacian_img;0097.png
;;1;4038,50;4,472135954999580;0,000000000000000;.\augmentedDataset\laplacian_img;0097.png
;;2;3572,00;4,120404556321350;2,402554118484380;.\augmentedDataset\laplacian_img;0097.png
;;0;7744,50;24,804009770211902;9,468050496573154;.\augmentedDataset\laplacian_img;0098.png
;;1;4557,00;3,098386676965933;1,788854381999832;.\augmentedDataset\laplacian_img;0098.png
;;2;2476,50;5,321869122843981;1,782612980800892;.\augmentedDataset\laplacian_img;0098.png
