Objeto;Classe;n_contorno;Área;Diâmetro;Minor;Imagem
;;2;4188,50;10,821063993175086;3,127007204278503;0158.png
;;0;13871,00;3,265986323710904;2,000000000000000;0159.png
;;1;1960,50;6,175642573720349;2,743739322224210;0159.png
;;2;1559,50;3,265986323710904;3,265986323710904;0159.png
;;0;15692,00;2,000000000000000;0,000000000000000;0160.png
;;1;4837,00;0,000000000000000;0,000000000000000;0160.png
;;2;4484,00;0,000000000000000;0,000000000000000;0160.png
;;0;15515,00;4,919459827476725;3,375877388463234;0161.png
;;1;4019,00;7,731010827707836;3,198667157092813;0161.png
;;2;3175,50;2,309401076758503;1,333333333333333;0161.png
;;0;15725,00;7,851686732090648;4,392581704931611;0162.png
;;1;3968,00;14,955255294859219;10,568460129887875;0162.png
;;2;3933,50;3,236067977499790;1,236067977499790;0162.png
;;0;15435,00;3,098386676965933;1,788854381999832;0163.png
;;1;4253,50;4,346129984141888;3,067356324605906;0163.png
;;2;3751,50;2,000000000000000;0,000000000000000;0163.png
;;0;14534,00;5,754986301390788;3,417620908000825;0164.png
;;1;9980,50;3,236067977499790;1,236067977499790;0164.png
;;2;4110,00;6,491432935357954;3,215788930534778;0164.png
;;0;34845,00;5,376796813410203;2,993305616289287;0165.png
;;1;14249,00;0,000000000000000;0,000000000000000;0165.png
;;2;9063,50;7,252652857171122;3,133493197660931;0165.png
;;0;15019,00;10,675126838361493;6,006682485199891;0166.png
;;1;11001,50;6,459215953121050;4,864250124217146;0166.png
;;2;6385,50;14,888286944178697;5,401337854657969;0166.png
;;0;14959,50;6,330541497244054;3,209243579361188;0167.png
;;1;10649,00;15,853493879640769;6,488627540840072;0167.png
;;2;2827,50;3,265986323710904;0,000000000000000;0167.png
;;0;15279,00;0,000000000000000;0,000000000000000;0168.png
;;1;10912,00;2,000000000000000;0,000000000000000;0168.png
;;2;2541,00;4,680205767201096;1,046744465787899;0168.png
;;0;14274,50;9,141172082686714;4,401647541026239;0169.png
;;1;8402,50;2,000000000000000;2,000000000000000;0169.png
;;2;4101,50;4,155374705678736;1,905471133100374;0169.png
;;0;36137,00;4,618802153517006;2,351778943168525;0170.png
;;1;14697,00;9,443372017660414;6,090865562743542;0170.png
;;2;9669,50;8,846739942360268;3,481965146456282;0170.png
;;0;16556,50;0,000000000000000;0,000000000000000;0171.png
;;1;12639,00;17,106859093361713;7,847276514254458;0171.png
;;2;6689,00;5,656854249492381;2,000000000000000;0171.png
;;0;16322,00;3,126943839882286;2,309401076758503;0172.png
;;1;15204,50;7,014586374208520;3,185130918443747;0172.png
;;2;5402,00;8,439021415499717;4,876773272230026;0172.png
;;0;16266,50;9,307199519293546;4,753397427952135;0173.png
;;1;14147,50;2,000000000000000;0,000000000000000;0173.png
;;2;2761,00;3,098386676965933;1,788854381999832;0173.png
;;0;16441,00;2,309401076758503;1,333333333333333;0174.png
;;1;14799,00;4,849661197520208;1,346892572776387;0174.png
;;2;4824,50;8,399177535187251;2,135709425210917;0174.png
;;0;36057,00;0,000000000000000;0,000000000000000;0175.png
;;1;14532,50;5,685009884989297;2,344961497712873;0175.png
;;2;4746,50;3,836665218650176;1,788854381999832;0175.png
;;0;15124,00;0,000000000000000;0,000000000000000;0176.png
;;1;2984,00;5,203549084703927;3,076923076923077;0176.png
;;2;772,00;4,000000000000000;2,213133340689952;0176.png
;;0;36340,50;3,265986323710904;0,000000000000000;0177.png
;;1;14837,50;8,085128209831346;2,411301577981720;0177.png
;;2;1478,00;2,000000000000000;2,000000000000000;0177.png
;;0;34693,00;3,677088528342677;0,837402040213009;0178.png
;;1;14227,50;4,000000000000000;1,632993161855452;0178.png
;;2;4273,00;6,668951607116287;2,621454412621226;0178.png
;;0;16284,50;4,569200140512701;2,757246828983344;0179.png
;;1;5725,50;3,885753375057407;2,795442890696132;0179.png
;;2;4344,00;0,000000000000000;0,000000000000000;0179.png
;;0;16529,00;3,236067977499790;1,236067977499790;0180.png
;;1;8315,00;12,326705366589232;4,072359245395929;0180.png
;;2;3136,50;2,828427124746190;0,000000000000000;0180.png
;;0;16557,00;3,265986323710904;2,000000000000000;0181.png
;;1;9210,00;4,155374705678736;1,905471133100374;0181.png
;;2;5059,50;3,651483716701107;2,108185106778920;0181.png
;;0;16192,00;2,000000000000000;0,000000000000000;0182.png
;;1;2802,50;4,634736211286691;1,826347935745029;0182.png
;;2;2631,00;4,472135954999580;2,000000000000000;0182.png
;;0;16253,50;6,269682801768589;2,931962313706328;0183.png
;;1;5551,00;5,764613536983137;3,212402002741708;0183.png
;;2;5079,50;4,381780460041329;2,683281572999748;0183.png
;;0;16539,50;3,098386676965933;1,788854381999832;0184.png
;;1;6896,50;3,829708431025352;1,885618083164126;0184.png
;;2;5825,50;10,312907817781090;4,419051252769398;0184.png
;;0;9814,00;10,160616478134823;5,984285145497534;0185.png
;;1;4159,00;3,464101615137754;2,738612787525831;0185.png
;;2;3486,00;13,158517716098075;5,727500517394896;0185.png
;;0;8452,00;8,490661319074585;4,087758280336622;0186.png
;;1;1894,00;3,098386676965933;1,788854381999832;0186.png
;;2;1243,50;2,000000000000000;0,000000000000000;0186.png
;;0;10144,50;5,321869122843981;1,782612980800892;0187.png
;;1;8083,00;9,398861797912907;1,998682125068087;0187.png
;;2;3376,00;2,000000000000000;0,000000000000000;0187.png
;;0;9462,00;4,093338188813543;1,563516060678838;0188.png
;;1;4106,00;6,886458072263693;2,444001825510005;0188.png
;;2;2403,50;0,000000000000000;0,000000000000000;0188.png
;;0;9592,50;2,000000000000000;0,000000000000000;0189.png
;;1;2543,00;8,098305290044548;2,565290770138726;0189.png
;;2;1591,00;6,189012305217223;1,856374608173091;0189.png
;;0;9017,00;8,261125968580169;3,659601975644243;0190.png
;;1;5010,50;2,000000000000000;0,000000000000000;0190.png
;;2;2364,50;2,000000000000000;0,000000000000000;0190.png
;;0;37285,00;4,155374705678736;1,905471133100374;0191.png
;;1;3437,50;14,808046958061350;3,387452096724486;0191.png
;;2;1583,50;5,982593621313812;3,048445178555737;0191.png
;;0;27547,00;5,284476878556560;2,018490554845656;0192.png
;;1;10359,00;16,761519746744739;4,463345805501319;0192.png
;;2;6219,50;4,472135954999580;0,000000000000000;0192.png
;;0;28231,50;6,668951607116287;2,621454412621226;0193.png
;;1;6328,50;0,000000000000000;0,000000000000000;0193.png
;;2;3920,50;21,297312970647194;7,844525425540121;0193.png
;;0;28404,00;2,000000000000000;0,000000000000000;0194.png
;;1;6462,00;8,021834775295135;3,938435977514013;0194.png
;;2;3698,00;2,000000000000000;0,000000000000000;0194.png
;;0;32210,00;0,000000000000000;0,000000000000000;0195.png
;;1;6490,00;3,651483716701108;2,108185106778920;0195.png
;;2;6244,00;2,000000000000000;0,000000000000000;0195.png
;;0;36149,00;7,692854358576636;2,195447976547944;0196.png
;;1;7279,50;11,367104660192165;7,944002505937019;0196.png
;;2;1346,00;6,081053090682383;2,192240241224574;0196.png
;;0;36516,50;5,571304993630558;2,888801836845615;0197.png
;;1;3409,00;8,262718192749320;3,365768128776532;0197.png
;;2;1333,00;2,000000000000000;0,000000000000000;0197.png
;;0;36337,50;7,016464154456234;2,218800784900917;0198.png
;;1;1585,00;7,589057758596831;2,946482291179910;0198.png
;;2;1303,50;2,000000000000000;0,000000000000000;0198.png
;;0;36243,50;3,464101615137754;2,738612787525831;0199.png
;;1;4063,00;5,632180985491135;1,810673175002079;0199.png
;;2;1319,50;3,829708431025352;1,885618083164126;0199.png
;;0;7973,50;10,157090376400708;2,546465121440701;0200.png
;;1;4938,50;11,672106958832956;3,313176590189856;0200.png
;;2;3554,00;5,294328785763617;2,862220279862641;0200.png
;;0;8535,50;8,260632653342173;2,873286502775329;0201.png
;;1;5619,00;4,569200140512702;2,757246828983345;0201.png
;;2;5282,50;16,611839228682197;8,614294329094879;0201.png
;;0;49980,00;3,236067977499790;1,236067977499790;0202.png
;;1;5449,50;6,031273328889182;1,467771875029620;0202.png
;;2;2127,50;9,747730836154140;3,471553951059190;0202.png
;;0;10718,00;9,259678750271307;3,775021590017869;0203.png
;;1;9577,50;0,000000000000000;0,000000000000000;0203.png
;;2;4450,50;5,181899763382574;4,041201040002321;0203.png
;;0;19936,50;5,966625902333649;3,403949961677047;0204.png
;;1;11704,50;5,274258481434536;1,946056459258261;0204.png
;;2;6382,00;7,900207234783281;3,766527000763157;0204.png
;;0;5261,50;5,485458865381723;2,649689066157795;0205.png
;;1;5099,50;11,998132136793433;5,470692985147307;0205.png
;;2;4805,00;2,309401076758503;1,333333333333333;0205.png
;;0;34773,50;2,000000000000000;0,000000000000000;0206.png
;;1;9440,00;4,849661197520208;1,346892572776387;0206.png
;;2;3168,00;0,000000000000000;0,000000000000000;0206.png
;;0;9470,50;6,710700320565251;3,457478203626612;0207.png
;;1;6549,50;10,572640971952060;3,868283190273260;0207.png
;;2;3843,50;6,396357479416215;3,496056845168861;0207.png
;;0;9653,00;5,387154321216229;2,556193238970183;0208.png
;;1;4157,00;10,923657650716059;8,467228025955881;0208.png
;;2;3725,00;7,500728486931646;2,437858445026118;0208.png
;;0;9690,00;4,507893913753563;2,104493398028036;0209.png
;;1;3893,00;0,000000000000000;0,000000000000000;0209.png
;;2;2486,50;15,913991599861660;4,598079629126084;0209.png
;;0;9487,50;2,000000000000000;0,000000000000000;0210.png
;;1;4739,00;4,381780460041329;2,683281572999748;0210.png
;;2;3669,50;3,885753375057407;2,795442890696132;0210.png
;;0;9526,50;6,384209210407867;1,530984511374916;0211.png
;;1;6209,00;0,000000000000000;0,000000000000000;0211.png
;;2;811,00;3,703280399090206;2,138089935299395;0211.png
;;0;9535,00;3,236067977499790;1,236067977499790;0212.png
;;1;3299,00;2,000000000000000;0,000000000000000;0212.png
;;2;736,50;10,192919949813584;7,728927955488829;0212.png
;;0;34569,00;3,265986323710904;0,000000000000000;0213.png
;;1;9466,50;2,000000000000000;2,000000000000000;0213.png
;;2;1739,50;6,680162195068415;2,775241189486716;0213.png
;;0;9551,50;10,830448837816236;3,962496431726461;0214.png
;;1;4095,00;12,247004507679261;3,468441289463990;0214.png
;;2;822,50;4,000000000000000;1,632993161855452;0214.png
;;0;10418,50;11,014406745993897;2,099354300314411;0215.png
;;1;3355,50;0,000000000000000;0,000000000000000;0215.png
;;2;3173,00;2,000000000000000;0,000000000000000;0215.png
;;0;10304,50;6,627101369021790;3,204532328548040;0216.png
;;1;3788,00;7,617585251569659;3,086737839633284;0216.png
;;2;1988,50;4,155374705678736;1,905471133100374;0216.png
;;0;10334,50;3,829708431025352;1,885618083164127;0217.png
;;1;4412,00;4,155374705678736;1,905471133100374;0217.png
;;2;3810,50;3,098386676965933;1,788854381999832;0217.png
;;0;9655,00;2,309401076758503;1,333333333333333;0218.png
;;1;4131,50;0,000000000000000;0,000000000000000;0218.png
;;2;2793,50;3,464101615137754;1,414213562373095;0218.png
;;0;10346,50;2,000000000000000;0,000000000000000;0219.png
;;1;4816,00;14,826251033555314;7,800217817920441;0219.png
;;2;4512,00;3,265986323710904;0,000000000000000;0219.png
;;0;10350,50;5,828498893991350;2,455320883864594;0220.png
;;1;3548,50;14,345376527609890;4,392563798687921;0220.png
;;2;2139,50;2,000000000000000;0,000000000000000;0220.png
;;0;35389,00;3,236067977499790;1,236067977499790;0221.png
;;1;3944,00;5,656854249492381;2,000000000000000;0221.png
;;2;2639,00;10,445227916559841;4,654608454111301;0221.png
;;0;35332,50;2,309401076758503;1,333333333333333;0222.png
;;1;2614,00;10,792303524137120;4,069919769066040;0222.png
;;2;2432,00;2,309401076758503;1,333333333333333;0222.png
;;0;35336,50;3,265986323710904;0,000000000000000;0223.png
;;1;2504,00;0,000000000000000;0,000000000000000;0223.png
;;2;603,50;7,561825708231479;2,892916343192472;0223.png
;;0;35358,00;3,098386676965933;1,788854381999832;0224.png
;;1;4473,00;13,932877227263024;4,365195547740723;0224.png
;;2;2631,00;6,052283110938236;1,695889732428958;0224.png
;;0;14751,00;2,000000000000000;0,000000000000000;0225.png
;;1;12325,50;5,203549084703927;3,076923076923077;0225.png
;;2;5641,50;4,341695451102850;1,276589444525070;0225.png
;;0;20780,50;5,352486397990519;1,830543460103169;0226.png
;;1;14869,00;5,977430877089948;2,762474770051996;0226.png
;;2;5076,00;3,265986323710904;0,000000000000000;0226.png
;;0;19774,50;8,569787882065235;2,729033628465713;0227.png
;;1;15537,50;3,885753375057407;2,795442890696132;0227.png
;;2;6498,50;0,000000000000000;0,000000000000000;0227.png
;;0;14530,50;11,011177327590751;4,587766631948018;0228.png
;;1;12242,50;8,826618739325886;4,411313922117765;0228.png
;;2;3838,00;4,093338188813543;1,563516060678838;0228.png
;;0;13496,50;6,435761594135788;2,195671355974472;0229.png
;;1;13260,50;2,000000000000000;0,000000000000000;0229.png
;;2;6458,00;26,243083518278532;4,029816803334457;0229.png
;;0;15782,50;35,520698620162037;10,793010445371126;0230.png
;;1;10738,50;2,000000000000000;0,000000000000000;0230.png
;;2;6779,00;8,573588496699179;3,696908709756815;0230.png
;;0;8013,00;3,098386676965933;1,788854381999832;0231.png
;;1;1560,50;4,907725735659753;3,279400065550629;0231.png
;;2;969,00;7,002433018147129;3,440500390564433;0231.png
;;0;8071,50;4,346129984141888;3,067356324605907;0232.png
;;1;1665,00;6,225841936162078;2,548201337364874;0232.png
;;2;684,50;3,098386676965933;1,788854381999832;0232.png
;;0;7935,00;16,019746088712797;3,745988068747113;0233.png
;;1;4755,00;4,155374705678736;1,905471133100374;0233.png
;;2;701,00;10,108520423281465;5,806704302106449;0233.png
;;0;3886,50;4,760952285695234;3,333333333333334;0234.png
;;1;1786,50;9,457523169432955;2,674930933620312;0234.png
;;2;1582,50;3,703280399090206;2,138089935299395;0234.png
;;0;5345,50;2,000000000000000;0,000000000000000;0235.png
;;1;2253,00;8,083227667460221;2,546301768885187;0235.png
;;2;1591,00;2,000000000000000;0,000000000000000;0235.png
;;0;4939,00;6,005851041944772;3,587095379547482;0236.png
;;1;2501,00;0,000000000000000;0,000000000000000;0236.png
;;2;1928,00;5,133805351608395;1,542315301534689;0236.png
;;0;15864,00;2,000000000000000;0,000000000000000;0237.png
;;1;11731,50;0,000000000000000;0,000000000000000;0237.png
;;2;5027,50;4,974602161647367;3,771236166328253;0237.png
;;0;16389,00;0,000000000000000;0,000000000000000;0238.png
;;1;10947,00;3,098386676965933;1,788854381999832;0238.png
;;2;5962,00;7,365715309576835;3,707591937938346;0238.png
;;0;9195,00;12,216377781654826;9,704122266864264;0239.png
;;1;3816,00;4,098780306383840;2,993325909419153;0239.png
;;2;3133,00;0,000000000000000;0,000000000000000;0239.png
;;0;4374,50;0,000000000000000;0,000000000000000;0240.png
;;1;4267,50;10,235740388486256;9,046922471178320;0240.png
;;2;2677,00;0,000000000000000;0,000000000000000;0240.png
;;0;5584,00;4,199929796800163;1,166443184192932;0241.png
;;1;90,50;2,309401076758503;1,333333333333333;0241.png
;;2;42,00;0,000000000000000;0,000000000000000;0241.png
;;0;40,50;2,000000000000000;0,000000000000000;0242.png
;;1;0,00;2,000000000000000;0,000000000000000;0242.png
;;2;;;;0242.png
;;0;;;;0243.png
;;1;;;;0243.png
;;2;;;;0243.png
;;0;6228,50;4,472135954999580;0,000000000000000;0244.png
;;1;65,00;2,000000000000000;0,000000000000000;0244.png
;;2;20,00;2,000000000000000;0,000000000000000;0244.png
;;0;14,00;0,000000000000000;0,000000000000000;0245.png
;;1;1,50;0,000000000000000;0,000000000000000;0245.png
;;2;1,00;3,677088528342677;0,837402040213009;0245.png
;;0;174,50;5,545131758410893;1,302289609229592;0246.png
;;1;17,00;0,000000000000000;0,000000000000000;0246.png
;;2;15,50;7,437129642910139;3,234305021503870;0246.png
;;0;0,00;0,000000000000000;0,000000000000000;0247.png
;;1;;;;0247.png
;;2;;;;0247.png
;;0;23,00;7,469249597079698;1,784801688730437;0248.png
;;1;4,00;4,472135954999580;0,000000000000000;0248.png
;;2;;;;0248.png
;;0;138,50;0,000000000000000;0,000000000000000;0249.png
;;1;14,50;0,000000000000000;0,000000000000000;0249.png
;;2;1,50;0,000000000000000;0,000000000000000;0249.png
;;0;6843,00;3,265986323710904;0,000000000000000;0250.png
;;1;120,50;2,828427124746190;0,000000000000000;0250.png
;;2;84,50;3,265986323710904;0,000000000000000;0250.png
;;0;170,50;3,265986323710904;0,000000000000000;0251.png
;;1;46,50;2,309401076758503;1,333333333333333;0251.png
;;2;13,50;3,265986323710904;0,000000000000000;0251.png
;;0;197,50;6,286993567930923;2,546673555114950;0252.png
;;1;3,50;0,000000000000000;0,000000000000000;0252.png
;;2;;;;0252.png
;;0;44,00;8,823142408582976;2,965065567601758;0253.png
;;1;16,50;3,023715784073818;2,799416848895061;0253.png
;;2;0,00;2,309401076758503;1,333333333333333;0253.png
;;0;6943,00;29,551845418616796;12,778352773786240;0254.png
;;1;125,50;20,611498783218508;8,562113360973942;0254.png
;;2;14,50;3,265986323710904;0,000000000000000;0254.png
;;0;19,50;6,000000000000000;2,913725436338735;0255.png
;;1;;;;0255.png
;;2;;;;0255.png
;;0;5437,00;5,055900530816918;3,137858162210945;0256.png
;;1;274,50;0,000000000000000;0,000000000000000;0256.png
;;2;35,00;2,000000000000000;0,000000000000000;0256.png
;;0;5455,50;5,274258481434536;1,946056459258261;0257.png
;;1;440,50;0,000000000000000;0,000000000000000;0257.png
;;2;272,00;0,000000000000000;0,000000000000000;0257.png
;;0;94,00;2,000000000000000;0,000000000000000;0258.png
;;1;3,50;0,000000000000000;0,000000000000000;0258.png
;;2;0,00;3,829708431025352;1,885618083164127;0258.png
;;0;11,00;2,000000000000000;0,000000000000000;0259.png
;;1;0,00;6,809026973567406;2,100954825160151;0259.png
;;2;;;;0259.png
;;0;;;;0260.png
;;1;;;;0260.png
;;2;;;;0260.png
;;0;31,00;2,000000000000000;0,000000000000000;0261.png
;;1;25,50;15,734955491598154;1,429625384025350;0261.png
;;2;17,00;0,000000000000000;0,000000000000000;0261.png
;;0;46174,50;6,553504018576144;1,208200456800301;0262.png
;;1;12341,00;0,000000000000000;0,000000000000000;0262.png
;;2;6633,50;0,000000000000000;0,000000000000000;0262.png
;;0;6231,00;3,265986323710904;0,000000000000000;0263.png
;;1;1038,00;10,933448336680636;5,985916429623297;0263.png
;;2;73,50;2,309401076758503;1,333333333333333;0263.png
;;0;6527,50;0,000000000000000;0,000000000000000;0264.png
;;1;45,50;3,265986323710904;2,000000000000000;0264.png
;;2;16,00;7,121980778849248;2,822213632186950;0264.png
;;0;20,00;3,829708431025352;1,885618083164126;0265.png
;;1;3,50;2,000000000000000;0,000000000000000;0265.png
;;2;3,00;3,265986323710904;0,000000000000000;0265.png
;;0;3498,00;2,309401076758503;1,333333333333333;0266.png
;;1;38,00;3,265986323710904;2,000000000000000;0266.png
;;2;35,00;15,749065378024037;12,722567977841724;0266.png
;;0;381,50;2,309401076758503;1,333333333333333;0267.png
;;1;269,50;2,000000000000000;0,000000000000000;0267.png
;;2;84,00;3,265986323710904;0,000000000000000;0267.png
;;0;1797,50;3,265986323710904;0,000000000000000;0268.png
;;1;124,00;0,000000000000000;0,000000000000000;0268.png
;;2;37,00;2,000000000000000;0,000000000000000;0268.png
;;0;6097,00;2,000000000000000;0,000000000000000;0269.png
;;1;341,50;4,155374705678736;1,905471133100374;0269.png
;;2;259,00;3,098386676965933;1,788854381999832;0269.png
;;0;250,50;3,265986323710904;0,000000000000000;0270.png
;;1;141,50;5,002746756567530;1,443480516239889;0270.png
;;2;101,00;4,363338213437162;1,655009792399060;0270.png
;;0;203,50;0,000000000000000;0,000000000000000;0271.png
;;1;22,50;8,500654375270280;1,550980934397611;0271.png
;;2;17,00;7,446660303508690;2,532571221271879;0271.png
;;0;;;;0272.png
;;1;;;;0272.png
;;2;;;;0272.png
;;0;858,00;0,000000000000000;0,000000000000000;0273.png
;;1;25,50;9,168565393472077;3,770939869687354;0273.png
;;2;11,00;7,720428875943968;2,613900910801815;0273.png
;;0;168,00;2,000000000000000;0,000000000000000;0274.png
;;1;19,50;2,309401076758503;1,333333333333333;0274.png
;;2;12,00;2,828427124746190;0,000000000000000;0274.png
;;0;18,50;0,000000000000000;0,000000000000000;0275.png
;;1;8,00;6,749310651752260;1,975183834656648;0275.png
;;2;6,00;6,011486661777879;1,280549059210314;0275.png
;;0;172,50;4,743365517193277;1,349252967497849;0276.png
;;1;161,00;7,000091071529563;1,904422265109768;0276.png
;;2;18,00;5,236067977499790;0,763932022500210;0276.png
;;0;304,00;3,098386676965933;1,788854381999832;0277.png
;;1;22,50;2,309401076758503;1,333333333333333;0277.png
;;2;7,00;4,155374705678736;1,905471133100374;0277.png
;;0;2,50;2,309401076758503;1,333333333333333;0278.png
;;1;;;;0278.png
;;2;;;;0278.png
;;0;45872,00;2,000000000000000;0,000000000000000;0279.png
;;1;18229,00;5,656854249492381;2,000000000000000;0279.png
;;2;14140,50;0,000000000000000;0,000000000000000;0279.png
;;0;;;;0280.png
;;1;;;;0280.png
;;2;;;;0280.png
;;0;;;;0281.png
;;1;;;;0281.png
;;2;;;;0281.png
;;0;169,00;2,309401076758503;1,333333333333333;0282.png
;;1;94,50;4,000000000000000;2,828427124746190;0282.png
;;2;1,00;3,265986323710904;0,000000000000000;0282.png
;;0;33,00;3,265986323710904;0,000000000000000;0283.png
;;1;4,00;0,000000000000000;0,000000000000000;0283.png
;;2;0,00;3,236067977499790;1,236067977499790;0283.png
;;0;240,00;2,309401076758503;1,333333333333333;0284.png
;;1;18,50;3,265986323710904;0,000000000000000;0284.png
;;2;11,00;3,265986323710904;0,000000000000000;0284.png
;;0;6,50;4,472135954999580;0,000000000000000;0285.png
;;1;3,50;4,276179870598790;2,285714285714286;0285.png
;;2;0,00;5,274258481434536;1,946056459258261;0285.png
;;0;0,00;5,236067977499790;0,763932022500210;0286.png
;;1;;;;0286.png
;;2;;;;0286.png
;;0;5,00;3,098386676965933;1,788854381999832;0287.png
;;1;0,00;9,949844043367323;2,347402565289248;0287.png
;;2;;;;0287.png
;;0;;;;0288.png
;;1;;;;0288.png
;;2;;;;0288.png
;;0;;;;0289.png
;;1;;;;0289.png
;;2;;;;0289.png
;;0;22,00;8,196221964871601;1,712616890512122;0290.png
;;1;3,50;8,710343461881033;1,737471054422274;0290.png
;;2;0,00;14,939060832996420;2,143141728713844;0290.png
;;0;;;;0291.png
;;1;;;;0291.png
;;2;;;;0291.png
;;0;0,00;2,000000000000000;0,000000000000000;0292.png
;;1;0,00;2,000000000000000;0,000000000000000;0292.png
;;2;;;;0292.png
;;0;18,50;3,265986323710904;0,000000000000000;0293.png
;;1;8,50;3,265986323710904;0,000000000000000;0293.png
;;2;3,00;2,309401076758503;1,333333333333333;0293.png
;;0;;;;0294.png
;;1;;;;0294.png
;;2;;;;0294.png
;;0;84,00;4,341695451102850;1,276589444525070;0295.png
;;1;0,00;2,000000000000000;2,000000000000000;0295.png
;;2;0,00;4,472135954999580;0,000000000000000;0295.png
;;0;306,00;2,000000000000000;0,000000000000000;0296.png
;;1;73,00;3,098386676965933;1,788854381999832;0296.png
;;2;33,00;3,335641688875783;2,057545752452159;0296.png
;;0;176,00;4,680205767201096;1,046744465787899;0297.png
;;1;4,00;0,000000000000000;0,000000000000000;0297.png
;;2;0,00;0,000000000000000;0,000000000000000;0297.png
;;0;98,00;0,000000000000000;0,000000000000000;0298.png
;;1;32,50;0,000000000000000;0,000000000000000;0298.png
;;2;3,00;0,000000000000000;0,000000000000000;0298.png
;;0;;;;0299.png
;;1;;;;0299.png
;;2;;;;0299.png
;;0;11,00;0,000000000000000;0,000000000000000;0300.png
;;1;1,00;7,223422250838757;1,171832494109465;0300.png
;;2;;;;0300.png
;;0;;;;0301.png
;;1;;;;0301.png
;;2;;;;0301.png
;;0;;;;0302.png
;;1;;;;0302.png
;;2;;;;0302.png
;;0;;;;0303.png
;;1;;;;0303.png
;;2;;;;0303.png
;;0;;;;0304.png
;;1;;;;0304.png
;;2;;;;0304.png
;;0;375,50;0,000000000000000;0,000000000000000;0305.png
;;1;273,50;0,000000000000000;0,000000000000000;0305.png
;;2;177,00;3,464101615137754;1,414213562373095;0305.png
;;0;572,50;0,000000000000000;0,000000000000000;0306.png
;;1;374,50;2,000000000000000;0,000000000000000;0306.png
;;2;176,00;4,828427124746190;0,828427124746190;0306.png
;;0;0,00;2,000000000000000;0,000000000000000;0307.png
;;1;;;;0307.png
;;2;;;;0307.png
;;0;16,00;2,000000000000000;0,000000000000000;0308.png
;;1;2,00;2,828427124746190;0,000000000000000;0308.png
;;2;0,00;2,000000000000000;0,000000000000000;0308.png
;;0;682,00;3,829708431025352;1,885618083164127;0309.png
;;1;31,50;0,000000000000000;0,000000000000000;0309.png
;;2;17,50;2,000000000000000;0,000000000000000;0309.png
;;0;127,00;4,093338188813542;1,563516060678839;0310.png
;;1;32,50;4,998256361175405;3,182537424615885;0310.png
;;2;7,50;0,000000000000000;0,000000000000000;0310.png
;;0;59,00;3,126943839882286;2,309401076758503;0311.png
;;1;;;;0311.png
;;2;;;;0311.png
;;0;588,50;8,812248256824539;1,164743035654325;0312.png
;;1;100,00;4,952443034793325;2,344781300068680;0312.png
;;2;13,00;8,163059172152348;2,044757442651010;0312.png
;;0;255,50;0,000000000000000;0,000000000000000;0313.png
;;1;7,50;6,604982029698524;2,734273798229815;0313.png
;;2;7,50;5,449353665897314;3,145851452097728;0313.png
;;0;;;;0314.png
;;1;;;;0314.png
;;2;;;;0314.png
;;0;312,00;2,000000000000000;0,000000000000000;0315.png
;;1;282,50;3,098386676965933;1,788854381999832;0315.png
;;2;156,50;7,492235046858282;3,090408472830782;0315.png
;;0;589,00;0,000000000000000;0,000000000000000;0316.png
;;1;532,50;5,656854249492381;0,000000000000000;0316.png
;;2;441,00;2,000000000000000;0,000000000000000;0316.png
;;0;;;;0317.png
;;1;;;;0317.png
;;2;;;;0317.png
;;0;;;;0318.png
;;1;;;;0318.png
;;2;;;;0318.png
;;0;236,50;2,000000000000000;0,000000000000000;0319.png
;;1;229,00;5,055959348388900;2,688989307749465;0319.png
;;2;208,50;6,552157585809402;2,280671474736990;0319.png
;;0;0,00;3,236067977499790;1,236067977499790;0320.png
;;1;;;;0320.png
;;2;;;;0320.png
;;0;567,00;2,000000000000000;0,000000000000000;0321.png
;;1;32,00;2,000000000000000;2,000000000000000;0321.png
;;2;20,00;0,000000000000000;0,000000000000000;0321.png
;;0;34,50;2,000000000000000;0,000000000000000;0322.png
;;1;14,50;6,152778893515517;3,059589787093647;0322.png
;;2;10,50;2,000000000000000;0,000000000000000;0322.png
;;0;375,00;5,896459480240757;1,342830655483958;0323.png
;;1;24,00;12,552840112298991;2,266483822291766;0323.png
;;2;22,00;3,098386676965933;1,788854381999832;0323.png
;;0;227,50;2,000000000000000;0,000000000000000;0324.png
;;1;11,50;5,981296510746452;3,903387980914102;0324.png
;;2;11,00;2,000000000000000;0,000000000000000;0324.png
;;0;302,50;2,000000000000000;0,000000000000000;0325.png
;;1;81,00;7,449252569511974;3,065538296043312;0325.png
;;2;13,00;2,000000000000000;0,000000000000000;0325.png
;;0;28,00;3,265986323710904;0,000000000000000;0326.png
;;1;;;;0326.png
;;2;;;;0326.png
;;0;952,50;2,828427124746190;1,732050807568877;0327.png
;;1;0,00;2,000000000000000;2,000000000000000;0327.png
;;2;0,00;5,274258481434536;1,946056459258261;0327.png
;;0;0,50;3,098386676965933;1,788854381999832;0328.png
;;1;;;;0328.png
;;2;;;;0328.png
;;0;;;;0329.png
;;1;;;;0329.png
;;2;;;;0329.png
;;0;487,00;6,825641401682367;4,696233638283426;0330.png
;;1;181,50;2,000000000000000;0,000000000000000;0330.png
;;2;21,00;0,000000000000000;0,000000000000000;0330.png
;;0;1035,00;10,508125960396756;1,498651215961350;0331.png
;;1;438,00;4,155374705678736;1,905471133100374;0331.png
