Classe;n_contorno;Área;Diâmetro;Minor;Diretorio;Imagem
;1;9808,5;9,398026701097182;3,855973662882227;.\augmentedDataset\log_transform;0167.png
;2;3676,0;14,730031707332811;3,69494204314745;.\augmentedDataset\log_transform;0167.png
;0;15910,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0168.png
;1;9786,0;3,885753375057407;2,795442890696132;.\augmentedDataset\log_transform;0168.png
;2;2702,0;4,505936460652527;1,964637859424638;.\augmentedDataset\log_transform;0168.png
;0;15844,0;6,569595810321286;3,358260098474954;.\augmentedDataset\log_transform;0174.png
;1;4922,5;11,332002340619198;7,113231939928107;.\augmentedDataset\log_transform;0174.png
;2;3755,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0174.png
;0;14706,5;6,615628169360914;3,119849984335524;.\augmentedDataset\log_transform;0181.png
;1;4720,0;5,731928671776636;2,902257778099779;.\augmentedDataset\log_transform;0181.png
;2;2541,0;3,265986323710904;2,0;.\augmentedDataset\log_transform;0181.png
;0;16323,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0182.png
;1;4851,5;4,381780460041329;2,683281572999748;.\augmentedDataset\log_transform;0182.png
;2;2786,0;10,828004507322005;5,386986589166836;.\augmentedDataset\log_transform;0182.png
;0;15799,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0183.png
;1;5284,0;20,338590029040155;4,652447022490966;.\augmentedDataset\log_transform;0183.png
;2;3650,5;14,662578595616315;2,801390939327813;.\augmentedDataset\log_transform;0183.png
;0;14588,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0184.png
;1;5287,5;7,53010909835586;3,455640012582838;.\augmentedDataset\log_transform;0184.png
;2;3709,5;7,032820797317663;2,879137307044623;.\augmentedDataset\log_transform;0184.png
;0;8309,0;4,0;1,632993161855452;.\augmentedDataset\log_transform;0186.png
;1;1862,5;2,0;2,0;.\augmentedDataset\log_transform;0186.png
;2;1496,5;4,363338213437162;1,65500979239906;.\augmentedDataset\log_transform;0186.png
;0;9604,0;7,758401148721048;3,517039933263186;.\augmentedDataset\log_transform;0187.png
;1;8164,0;6,826451716019601;2,457358383160852;.\augmentedDataset\log_transform;0187.png
;2;5422,5;7,145568229336853;3,377867741987674;.\augmentedDataset\log_transform;0187.png
;0;9291,5;4,899296620841422;2,919900382007325;.\augmentedDataset\log_transform;0188.png
;1;4523,5;8,587496932861306;2,06274002920815;.\augmentedDataset\log_transform;0188.png
;2;3468,0;5,104249580913526;3,497477734233398;.\augmentedDataset\log_transform;0188.png
;0;41940,5;4,952443034793325;2,34478130006868;.\augmentedDataset\log_transform;0194.png
;1;4137,5;4,603066923192716;2,758944526555244;.\augmentedDataset\log_transform;0194.png
;2;3919,5;3,464101615137754;2,738612787525831;.\augmentedDataset\log_transform;0194.png
;0;5288,0;9,77256479196486;3,182796785836068;.\augmentedDataset\log_transform;0195.png
;1;3967,0;3,335641688875783;2,057545752452159;.\augmentedDataset\log_transform;0195.png
;2;1528,5;4,0;1,385640646055102;.\augmentedDataset\log_transform;0195.png
;0;34605,5;6,343898075098332;1,853363756191339;.\augmentedDataset\log_transform;0196.png
;1;2926,0;8,777794489643298;4,648948687347251;.\augmentedDataset\log_transform;0196.png
;2;1112,5;5,321869122843981;1,782612980800892;.\augmentedDataset\log_transform;0196.png
;0;14053,0;10,664151577841304;3,767524183301761;.\augmentedDataset\log_transform;0200.png
;1;7911,0;5,704023176428519;3,65227594833226;.\augmentedDataset\log_transform;0200.png
;2;5359,5;14,439887916273149;3,434164690511529;.\augmentedDataset\log_transform;0200.png
;0;6745,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0202.png
;1;4724,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0202.png
;2;1438,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0202.png
;0;9878,0;4,618802153517007;2,351778943168525;.\augmentedDataset\log_transform;0206.png
;1;4691,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0206.png
;2;1829,0;5,033222956847167;2,905932629027116;.\augmentedDataset\log_transform;0206.png
;0;10380,0;15,5224091889137;3,00776490215267;.\augmentedDataset\log_transform;0207.png
;1;3367,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0207.png
;2;3271,5;3,023715784073818;2,799416848895061;.\augmentedDataset\log_transform;0207.png
;0;10656,5;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0208.png
;1;3195,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0208.png
;2;2925,5;12,909944487358056;4,760952285695233;.\augmentedDataset\log_transform;0208.png
;0;9991,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0212.png
;1;1818,0;27,299097304726608;5,679531409373723;.\augmentedDataset\log_transform;0212.png
;2;1528,5;3,023715784073818;2,799416848895061;.\augmentedDataset\log_transform;0212.png
;0;10468,5;7,69964040311149;3,553144341977586;.\augmentedDataset\log_transform;0218.png
;1;3825,5;16,664834737344012;3,001507113079265;.\augmentedDataset\log_transform;0218.png
;2;2308,0;4,77795383588526;3,981909289096598;.\augmentedDataset\log_transform;0218.png
;0;10528,5;17,76150791344377;3,423296670968567;.\augmentedDataset\log_transform;0220.png
;1;4534,5;8,409224221217544;3,641039716826833;.\augmentedDataset\log_transform;0220.png
;2;2511,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0220.png
;0;1978,5;9,9074775678165;2,333843721164251;.\augmentedDataset\log_transform;0223.png
;1;1879,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0223.png
;2;508,0;7,278168269273563;2,962813973934147;.\augmentedDataset\log_transform;0223.png
;0;12818,0;2,0;2,0;.\augmentedDataset\log_transform;0225.png
;1;11231,0;6,236035651674299;2,426857459519383;.\augmentedDataset\log_transform;0225.png
;2;5519,0;9,269697049132448;3,898097689501512;.\augmentedDataset\log_transform;0225.png
;0;5107,0;16,728131637691945;4,665315366361146;.\augmentedDataset\log_transform;0227.png
;1;4899,5;7,413827800000217;3,678861721388272;.\augmentedDataset\log_transform;0227.png
;2;1672,5;14,167291590971496;9,954647531994768;.\augmentedDataset\log_transform;0227.png
;0;6934,5;5,321869122843981;1,782612980800892;.\augmentedDataset\log_transform;0228.png
;1;5815,5;9,350654439360486;7,222552288192037;.\augmentedDataset\log_transform;0228.png
;2;2528,0;19,83519823651466;2,731509838206516;.\augmentedDataset\log_transform;0228.png
;0;3483,0;5,196736578748781;2,565288636898106;.\augmentedDataset\log_transform;0231.png
;1;2252,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0231.png
;2;2018,0;5,654620339080162;3,494677212685165;.\augmentedDataset\log_transform;0231.png
;0;4692,0;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0233.png
;1;3483,0;8,238399087659499;2,424619655214228;.\augmentedDataset\log_transform;0233.png
;2;2014,5;7,524955680343656;3,23690208125856;.\augmentedDataset\log_transform;0233.png
;0;4767,5;4,093338188813542;1,563516060678838;.\augmentedDataset\log_transform;0236.png
;1;1991,5;2,0;2,0;.\augmentedDataset\log_transform;0236.png
;2;1812,5;4,507893913753563;2,104493398028036;.\augmentedDataset\log_transform;0236.png
;0;7528,0;7,359570156374568;3,669447509807575;.\augmentedDataset\log_transform;0238.png
;1;5299,5;13,152476133112842;2,903874982001178;.\augmentedDataset\log_transform;0238.png
;2;4034,0;32,18448037176489;4,914133067423573;.\augmentedDataset\log_transform;0238.png
;0;5986,0;2,0;2,0;.\augmentedDataset\log_transform;0243.png
;1;3002,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0243.png
;2;97,0;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0243.png
;0;67,5;5,656854249492381;1,399708424447531;.\augmentedDataset\log_transform;0255.png
;1;53,0;5,656854249492381;1,399708424447531;.\augmentedDataset\log_transform;0255.png
;2;26,0;10,631723365273997;2,623625983555589;.\augmentedDataset\log_transform;0255.png
;0;2346,5;6,093239121707946;2,66358015233445;.\augmentedDataset\log_transform;0256.png
;1;20,5;8,918807502761423;1,946331436836977;.\augmentedDataset\log_transform;0256.png
;2;18,5;6,161348526460172;2,931439900636312;.\augmentedDataset\log_transform;0256.png
;0;35,5;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0261.png
;1;1,5;6,199798383818623;3,16227766016838;.\augmentedDataset\log_transform;0261.png
;2;1,5;5,654620339080162;3,494677212685165;.\augmentedDataset\log_transform;0261.png
;0;3918,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0267.png
;1;860,5;3,335641688875783;2,057545752452159;.\augmentedDataset\log_transform;0267.png
;2;69,5;3,055050463303893;2,666666666666666;.\augmentedDataset\log_transform;0267.png
;0;35,0;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0274.png
;1;27,5;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0274.png
;2;8,5;4,320493798938573;1,885618083164127;.\augmentedDataset\log_transform;0274.png
;0;46,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0281.png
;1;4,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0281.png
;2;2,0;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0281.png
;0;95,0;6,579841032542166;2,19952799287327;.\augmentedDataset\log_transform;0306.png
;1;94,0;8,508106830768805;1,566873754594402;.\augmentedDataset\log_transform;0306.png
;2;65,5;6,410747983365109;1,964939688573319;.\augmentedDataset\log_transform;0306.png
;0;70,0;8,512036719896036;2,341523196370584;.\augmentedDataset\log_transform;0315.png
;1;43,0;5,988851278505353;3,240077901592682;.\augmentedDataset\log_transform;0315.png
;2;5,5;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0315.png
;0;632,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0337.png
;1;73,5;3,703280399090206;2,138089935299395;.\augmentedDataset\log_transform;0337.png
;2;33,5;11,79805241814867;5,195306953116825;.\augmentedDataset\log_transform;0337.png
;0;61,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0340.png
;1;26,5;6,444926698162791;3,325368485544273;.\augmentedDataset\log_transform;0340.png
;2;5,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0340.png
;0;158,0;3,335641688875783;2,057545752452159;.\augmentedDataset\log_transform;0383.png
;1;90,0;7,758705046267412;1,090986300127288;.\augmentedDataset\log_transform;0383.png
;2;22,0;9,484106572073392;1,787338712279081;.\augmentedDataset\log_transform;0383.png
;0;145,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0384.png
;1;54,0;4,375345285424217;2,089630999709932;.\augmentedDataset\log_transform;0384.png
;2;5,5;8,402737434211753;5,222511659898468;.\augmentedDataset\log_transform;0384.png
;0;90,5;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0388.png
;1;43,5;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0388.png
;2;22,0;6,273719102168027;2,615651364200643;.\augmentedDataset\log_transform;0388.png
;0;118,5;6,707279387142534;2,585705437703217;.\augmentedDataset\log_transform;0404.png
;1;41,5;8,49372773570204;1,921802238952664;.\augmentedDataset\log_transform;0404.png
;2;1,0;3,265986323710904;2,0;.\augmentedDataset\log_transform;0404.png
;0;39,0;36,36008788062291;9,346260412247464;.\augmentedDataset\log_transform;0436.png
;1;16,0;4,0;1,632993161855452;.\augmentedDataset\log_transform;0436.png
;2;6,0;12,524778997994526;1,602314279845008;.\augmentedDataset\log_transform;0436.png
;0;112,5;4,634736211286691;1,826347935745029;.\augmentedDataset\log_transform;0438.png
;1;9,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0438.png
;2;7,5;5,133805351608395;1,542315301534689;.\augmentedDataset\log_transform;0438.png
;0;8,5;4,708788181923399;2,504347879633133;.\augmentedDataset\log_transform;0441.png
;1;8,0;10,91033974094705;2,721935190550265;.\augmentedDataset\log_transform;0441.png
;2;7,0;4,0;1,632993161855452;.\augmentedDataset\log_transform;0441.png
;0;346,0;19,41432739846221;1,466168920182031;.\augmentedDataset\log_transform;0449.png
;1;203,5;6,553504018576144;1,2082004568003;.\augmentedDataset\log_transform;0449.png
;2;3,5;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0449.png
;0;9756,0;5,274258481434536;1,946056459258261;.\augmentedDataset\log_transform;0454.png
;1;1214,5;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0454.png
;2;7,0;5,465863594190293;2,211281815705678;.\augmentedDataset\log_transform;0454.png
;0;49,5;8,169990420649421;3,008530625819967;.\augmentedDataset\log_transform;0464.png
;1;19,0;8,8060269936904;2,811656474767565;.\augmentedDataset\log_transform;0464.png
;2;10,5;7,708562864400849;3,190306970430929;.\augmentedDataset\log_transform;0464.png
;0;9938,0;8,780369033564831;8,156048040222409;.\augmentedDataset\log_transform;0481.png
;1;176,0;10,988967196041042;4,134884671258765;.\augmentedDataset\log_transform;0481.png
;2;135,0;4,47213595499958;1,414213562373095;.\augmentedDataset\log_transform;0481.png
;0;7498,5;10,427705739249172;2,046600315240033;.\augmentedDataset\log_transform;0482.png
;1;183,5;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0482.png
;2;123,5;8,0;1,807015805810501;.\augmentedDataset\log_transform;0482.png
;0;744,0;2,0;2,0;.\augmentedDataset\log_transform;0484.png
;1;289,0;3,265986323710904;2,0;.\augmentedDataset\log_transform;0484.png
;2;191,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0484.png
;0;450,0;7,38785290818996;2,513481368664312;.\augmentedDataset\log_transform;0485.png
;1;259,5;10,042116651485015;4,070611970676203;.\augmentedDataset\log_transform;0485.png
;2;198,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0485.png
;0;8010,0;6,924142364109981;6,482943134912762;.\augmentedDataset\log_transform;0486.png
;1;459,5;14,014955447954176;7,005785023240407;.\augmentedDataset\log_transform;0486.png
;2;283,5;25,175457071471996;18,024604698186607;.\augmentedDataset\log_transform;0486.png
;0;8740,5;47,30607566176639;16,206378771193744;.\augmentedDataset\log_transform;0487.png
;1;274,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0487.png
;2;167,0;22,47993568709371;5,394622917947248;.\augmentedDataset\log_transform;0487.png
;0;9359,5;5,440588203494177;4,664761515876241;.\augmentedDataset\log_transform;0494.png
;1;312,5;24,383099453108144;4,355529118183406;.\augmentedDataset\log_transform;0494.png
;2;269,0;8,006639709613946;3,829223332434906;.\augmentedDataset\log_transform;0494.png
;0;2221,0;14,05807868180659;3,840628044491562;.\augmentedDataset\log_transform;0495.png
;1;944,0;6,367623635738616;3,236321584275614;.\augmentedDataset\log_transform;0495.png
;2;368,0;6,831300510639732;2,0;.\augmentedDataset\log_transform;0495.png
;0;186,5;13,878666400667898;10,146871824747809;.\augmentedDataset\log_transform;0504.png
;1;157,0;40,79357544074868;6,43617657968869;.\augmentedDataset\log_transform;0504.png
;2;80,0;7,835357692057425;3,757309398911568;.\augmentedDataset\log_transform;0504.png
;0;9403,0;14,318262913906196;7,813340448010266;.\augmentedDataset\log_transform;0505.png
;1;165,5;4,727145333758743;2,15733562375513;.\augmentedDataset\log_transform;0505.png
;2;135,5;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0505.png
;0;942,0;4,742873420478221;3,686025552052299;.\augmentedDataset\log_transform;0509.png
;1;360,5;6,39875759144176;3,454113675889438;.\augmentedDataset\log_transform;0509.png
;2;205,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0509.png
;0;327,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0512.png
;1;163,0;4,47213595499958;2,0;.\augmentedDataset\log_transform;0512.png
;2;150,0;8,641129887834628;3,929742264013137;.\augmentedDataset\log_transform;0512.png
;0;107,5;3,265986323710904;2,0;.\augmentedDataset\log_transform;0516.png
;1;96,5;2,0;2,0;.\augmentedDataset\log_transform;0516.png
;2;42,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0516.png
;0;8672,0;34,63837867743919;2,723633540335012;.\augmentedDataset\log_transform;0518.png
;1;161,0;4,78294214680296;1,703303319468871;.\augmentedDataset\log_transform;0518.png
;2;126,5;4,199929796800163;1,166443184192932;.\augmentedDataset\log_transform;0518.png
;0;2688,0;6,0;2,529822128134704;.\augmentedDataset\log_transform;0523.png
;1;2533,5;2,0;2,0;.\augmentedDataset\log_transform;0523.png
;2;799,0;5,834920416843335;2,480332807617319;.\augmentedDataset\log_transform;0523.png
;0;365,5;4,0;3,296088216486961;.\augmentedDataset\log_transform;0526.png
;1;191,5;5,181899763382574;4,041201040002321;.\augmentedDataset\log_transform;0526.png
;2;149,0;6,444926698162791;3,325368485544273;.\augmentedDataset\log_transform;0526.png
;0;1112,0;19,62375126937597;1,703180754057548;.\augmentedDataset\log_transform;0530.png
;1;54,5;5,23606797749979;0,76393202250021;.\augmentedDataset\log_transform;0530.png
;2;48,5;6,898678167604479;1,976926791719235;.\augmentedDataset\log_transform;0530.png
;0;2870,0;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0540.png
;1;351,5;6,873041524258619;3,416852418927443;.\augmentedDataset\log_transform;0540.png
;2;346,0;16,220343269058596;2,487292601131879;.\augmentedDataset\log_transform;0540.png
;0;11017,5;18,107567515554695;6,124506326403855;.\augmentedDataset\log_transform;0542.png
;1;6141,0;4,849661197520208;1,346892572776387;.\augmentedDataset\log_transform;0542.png
;2;448,0;11,0512881516662;9,8519117902524;.\augmentedDataset\log_transform;0542.png
;0;3145,0;5,0559593483889;2,688989307749465;.\augmentedDataset\log_transform;0545.png
;1;489,0;11,894059877968724;2,797203119255398;.\augmentedDataset\log_transform;0545.png
;2;315,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0545.png
;0;493,5;3,265986323710904;2,0;.\augmentedDataset\log_transform;0546.png
;1;343,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0546.png
;2;110,0;5,274258481434536;1,946056459258261;.\augmentedDataset\log_transform;0546.png
;0;3067,0;4,976979969245306;1,79712837207891;.\augmentedDataset\log_transform;0549.png
;1;459,5;8,701579641278252;1,981654912172219;.\augmentedDataset\log_transform;0549.png
;2;322,0;10,075167437426728;4,486002574775868;.\augmentedDataset\log_transform;0549.png
;0;2533,0;6,553504018576144;1,2082004568003;.\augmentedDataset\log_transform;0550.png
;1;274,0;4,363338213437162;1,65500979239906;.\augmentedDataset\log_transform;0550.png
;2;249,0;6,365114666577763;1,390789298619097;.\augmentedDataset\log_transform;0550.png
;0;2219,0;5,738866430431609;2,637100866966231;.\augmentedDataset\log_transform;0551.png
;1;442,5;4,898979485566356;1,936491673103709;.\augmentedDataset\log_transform;0551.png
;2;334,0;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0551.png
;0;2996,5;3,265986323710904;2,0;.\augmentedDataset\log_transform;0552.png
;1;325,0;13,793153096117027;2,470691237428659;.\augmentedDataset\log_transform;0552.png
;2;229,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0552.png
;0;2279,0;8,896129023137824;2,827476343969479;.\augmentedDataset\log_transform;0558.png
;1;389,5;13,572780203268286;2,547622687020467;.\augmentedDataset\log_transform;0558.png
;2;314,5;2,82842712474619;1,732050807568877;.\augmentedDataset\log_transform;0558.png
;0;957,5;8,09473590984606;1,843455308090119;.\augmentedDataset\log_transform;0559.png
;1;502,0;5,547001962252291;2,935197542821372;.\augmentedDataset\log_transform;0559.png
;2;364,5;7,095077570949435;2,945704550743768;.\augmentedDataset\log_transform;0559.png
;0;1576,0;12,744425488675978;2,464850245386351;.\augmentedDataset\log_transform;0562.png
;1;384,0;7,637496774419906;1,453646265488947;.\augmentedDataset\log_transform;0562.png
;2;219,0;10,955680851249507;3,283654204073523;.\augmentedDataset\log_transform;0562.png
;0;1172,0;26,972176369288132;4,038850597498353;.\augmentedDataset\log_transform;0566.png
;1;581,0;3,055050463303894;2,666666666666667;.\augmentedDataset\log_transform;0566.png
;2;360,0;3,464101615137754;2,738612787525831;.\augmentedDataset\log_transform;0566.png
;0;260,5;4,0;1,385640646055102;.\augmentedDataset\log_transform;0567.png
;1;210,0;4,972652484064489;2,745394340098455;.\augmentedDataset\log_transform;0567.png
;2;114,0;9,757963793663738;2,796549902001049;.\augmentedDataset\log_transform;0567.png
;0;3390,5;3,055050463303894;2,666666666666667;.\augmentedDataset\log_transform;0569.png
;1;544,0;7,99268456069646;2,510875049301427;.\augmentedDataset\log_transform;0569.png
;2;402,0;11,160121716069757;3,791258310644859;.\augmentedDataset\log_transform;0569.png
;0;319,0;5,63305273299624;4,039566761836345;.\augmentedDataset\log_transform;0573.png
;1;269,0;4,976979969245306;1,79712837207891;.\augmentedDataset\log_transform;0573.png
;2;135,5;3,23606797749979;1,23606797749979;.\augmentedDataset\log_transform;0573.png
;0;3324,5;4,0;1,632993161855452;.\augmentedDataset\log_transform;0575.png
;1;534,0;4,0;1,632993161855452;.\augmentedDataset\log_transform;0575.png
;2;390,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0575.png
;0;125,0;4,155374705678736;1,905471133100374;.\augmentedDataset\log_transform;0576.png
;1;111,0;6,586417573021535;1,685623260404093;.\augmentedDataset\log_transform;0576.png
;2;72,0;3,265986323710904;2,748737083745108;.\augmentedDataset\log_transform;0576.png
;0;1540,5;6,323185527257404;2,407301926568472;.\augmentedDataset\log_transform;0579.png
;1;705,0;9,854602869612089;2,036915438710063;.\augmentedDataset\log_transform;0579.png
;2;218,5;6,410747983365109;1,964939688573319;.\augmentedDataset\log_transform;0579.png
;0;1267,5;5,133805351608395;1,542315301534689;.\augmentedDataset\log_transform;0583.png
;1;453,0;7,538645151328629;3,120373457924106;.\augmentedDataset\log_transform;0583.png
;2;140,0;3,677088528342677;0,837402040213009;.\augmentedDataset\log_transform;0583.png
;0;355,5;3,098386676965933;1,788854381999832;.\augmentedDataset\log_transform;0586.png
;1;152,5;4,12040455632135;2,40255411848438;.\augmentedDataset\log_transform;0586.png
;2;99,0;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0586.png
;0;1539,5;4,993927366567251;1,772659614960501;.\augmentedDataset\log_transform;0587.png
;1;1194,5;7,6029358933436;1,302062134349799;.\augmentedDataset\log_transform;0587.png
;2;226,5;4,100618600451318;2,486951365353307;.\augmentedDataset\log_transform;0587.png
;0;83,0;8,246211251235321;1,600000000000001;.\augmentedDataset\log_transform;0593.png
;1;43,5;2,309401076758503;1,333333333333333;.\augmentedDataset\log_transform;0593.png
;2;41,0;4,363338213437162;1,65500979239906;.\augmentedDataset\log_transform;0593.png
;0;220,0;6,410747983365109;1,964939688573319;.\augmentedDataset\log_transform;0595.png
;1;102,5;3,265986323710904;2,0;.\augmentedDataset\log_transform;0595.png
;2;71,0;3,703280399090206;2,138089935299395;.\augmentedDataset\log_transform;0595.png
;0;7164,5;6,822412295180275;2,764300479549879;.\augmentedDataset\log_transform;0598.png
;1;5727,5;4,381780460041329;2,683281572999748;.\augmentedDataset\log_transform;0598.png
;2;2173,0;3,464101615137754;1,414213562373095;.\augmentedDataset\log_transform;0598.png
;0;821,5;5,274258481434536;1,946056459258261;.\augmentedDataset\log_transform;0599.png
;1;550,5;6,82828216689745;1,883454845597073;.\augmentedDataset\log_transform;0599.png
;2;496,0;6,475272811623815;2,209244072169782;.\augmentedDataset\log_transform;0599.png
;0;409,0;4,47213595499958;2,0;.\augmentedDataset\mean_img;0011.png
;1;276,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0011.png
;2;152,5;7,141921394560869;1,913014757021073;.\augmentedDataset\mean_img;0011.png
;0;338,0;3,648665604076859;2,505808461219716;.\augmentedDataset\mean_img;0023.png
;1;125,0;4,155374705678736;1,905471133100374;.\augmentedDataset\mean_img;0023.png
;2;109,5;8,66187807956461;2,858647955722795;.\augmentedDataset\mean_img;0023.png
;0;3749,0;3,265986323710904;2,0;.\augmentedDataset\mean_img;0026.png
;1;327,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0026.png
;2;117,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0026.png
;0;7,5;2,82842712474619;1,732050807568877;.\augmentedDataset\mean_img;0032.png
;1;4,0;4,0;1,632993161855452;.\augmentedDataset\mean_img;0032.png
;2;3,5;4,0;1,632993161855452;.\augmentedDataset\mean_img;0032.png
;0;8,0;6,206600130033063;2,433630882101475;.\augmentedDataset\mean_img;0035.png
;1;7,5;6,771094492852682;2,561336103319166;.\augmentedDataset\mean_img;0035.png
;2;5,0;6,155367074350507;1,453085056010722;.\augmentedDataset\mean_img;0035.png
;0;9345,5;7,06668652666286;3,614130813056109;.\augmentedDataset\mean_img;0039.png
;1;9062,5;24,682398091338797;3,562134307177339;.\augmentedDataset\mean_img;0039.png
;2;72,5;9,092522307334178;2,552163413778657;.\augmentedDataset\mean_img;0039.png
;0;9508,5;5,39192040212807;1,427692364701227;.\augmentedDataset\mean_img;0041.png
;1;9105,0;12,721927037502011;1,322953358425739;.\augmentedDataset\mean_img;0041.png
;2;4748,5;6,553504018576144;1,2082004568003;.\augmentedDataset\mean_img;0041.png
;0;89,5;5,274258481434536;1,946056459258261;.\augmentedDataset\mean_img;0070.png
;1;56,0;2,529822128134704;2,529822128134704;.\augmentedDataset\mean_img;0070.png
;2;39,0;14,57052245667121;3,28454883090817;.\augmentedDataset\mean_img;0070.png
;0;10315,0;4,772201838787097;3,247830608185072;.\augmentedDataset\mean_img;0074.png
;1;5644,0;6,410747983365109;1,964939688573319;.\augmentedDataset\mean_img;0074.png
;2;2580,5;9,650904026444548;2,790281582039198;.\augmentedDataset\mean_img;0074.png
;0;10508,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0081.png
;1;5750,0;8,051970105292165;1,769949030972814;.\augmentedDataset\mean_img;0081.png
;2;2180,5;5,953236218875637;2,518750183962168;.\augmentedDataset\mean_img;0081.png
;0;6062,5;4,47213595499958;2,0;.\augmentedDataset\mean_img;0089.png
;1;3130,5;5,186475084170882;2,429089582801476;.\augmentedDataset\mean_img;0089.png
;2;2634,5;10,068759291343907;3,953673322742454;.\augmentedDataset\mean_img;0089.png
;0;110,5;4,363338213437162;1,65500979239906;.\augmentedDataset\mean_img;0093.png
;1;14,0;7,000091071529563;1,904422265109768;.\augmentedDataset\mean_img;0093.png
;2;12,5;5,571304993630558;2,888801836845615;.\augmentedDataset\mean_img;0093.png
;0;29084,5;9,979402090502893;1,876871073669582;.\augmentedDataset\mean_img;0124.png
;1;13488,5;12,183507978600996;2,913783337066406;.\augmentedDataset\mean_img;0124.png
;2;7847,0;7,252652857171122;3,133493197660931;.\augmentedDataset\mean_img;0124.png
;0;29815,5;10,160315166504072;3,984627574011348;.\augmentedDataset\mean_img;0126.png
;1;14040,5;5,839939839105166;3,18217123780972;.\augmentedDataset\mean_img;0126.png
;2;3300,0;14,101016685463868;4,173501953962213;.\augmentedDataset\mean_img;0126.png
;0;29796,5;3,098386676965933;1,788854381999832;.\augmentedDataset\mean_img;0128.png
;1;14031,0;6,183239155539024;2,649904038872266;.\augmentedDataset\mean_img;0128.png
;2;2317,0;8,007676207926062;2,876140378599412;.\augmentedDataset\mean_img;0128.png
;0;29841,0;2,82842712474619;1,732050807568877;.\augmentedDataset\mean_img;0129.png
;1;8262,0;2,309401076758503;1,333333333333333;.\augmentedDataset\mean_img;0129.png
;2;875,5;11,070358251540435;3,253147806615364;.\augmentedDataset\mean_img;0129.png
;0;29844,5;9,045658872618096;3,092998105023192;.\augmentedDataset\mean_img;0134.png
